"","Region","Brain.ID","Strain","Sex","Age.Harvested","Genotype","Stain","Load.Percentage_NL","Load.Percentage_RG","Load.Difference","Region_Parent"
"11148","Subparafascicular.area","1-11-15-15_13","DBA.2J",0,14,5,"AB1.42",0,0,0,"Thalamus"
"11149","Subparafascicular.area","1-11-16-15_09","BXD100",0,14,5,"AB1.42",0,0,0,"Thalamus"
"11150","Subparafascicular.area","1-12-18-15_08","BXD32",1,14,5,"NeuN",16.73769,26.43907,-9.701386,"Thalamus"
"11151","Subparafascicular.area","1-5-12-15_02","BXD100",0,6,5,"NeuN",0,0,0,"Thalamus"
"11152","Subparafascicular.area","1-5-12-15_05","BXD77",0,6,5,"NeuN",0,0,0,"Thalamus"
"11153","Subparafascicular.area","1-5-12-15_27","BXD60",0,6,5,"NeuN",0,0,0,"Thalamus"
"11154","Subparafascicular.area","1-5-12-15_36","BXD32",1,6,5,"NeuN",5.522491,4.051081,1.471411,"Thalamus"
"11155","Subparafascicular.area","1-12-07-15_08","BXD61",0,14,5,"AB1.42",0,0,0,"Thalamus"
"11156","Subparafascicular.area","1-12-09-15_12","BXD44",0,14,5,"AB1.42",0,0.4444444,-0.4444444,"Thalamus"
"11157","Subparafascicular.area","1-12-14-15_04","BXD66",0,14,5,"AB1.42",0.145847,0.1328839,0.0129631,"Thalamus"
"11158","Subparafascicular.area","1-12-14-15_19","BXD32",0,14,5,"AB1.42",0.05662728,0.1017294,-0.04510212,"Thalamus"
"11159","Subparafascicular.area","1-12-18-15_08","BXD32",1,14,5,"AB1.42",0,0,0,"Thalamus"
"11160","Subparafascicular.area","1-5-12-15_02","BXD100",0,6,5,"AB1.42",0,0,0,"Thalamus"
"11161","Subparafascicular.area","1-10-14-15_07","DBA.2J",0,14,5,"GFAP",0,0,0,"Thalamus"
"11162","Subparafascicular.area","1-10-14-15_14","C57BL.6J",0,14,5,"GFAP",0,0,0,"Thalamus"
"11163","Subparafascicular.area","1-11-09-15_16","BXD77",0,14,5,"GFAP",4.897271,11.45906,-6.561784,"Thalamus"
"11164","Subparafascicular.area","1-11-09-15_18","BXD69",0,14,5,"GFAP",0,0,0,"Thalamus"
"11165","Subparafascicular.area","1-11-09-15_20","C57BL.6J",0,6,5,"GFAP",0,0,0,"Thalamus"
"11166","Subparafascicular.area","1-11-15-15_05","BXD60",0,14,5,"GFAP",2.410973,14.76242,-12.35145,"Thalamus"
"11167","Subparafascicular.area","1-11-15-15_13","DBA.2J",0,14,5,"GFAP",0,0,0,"Thalamus"
"11168","Subparafascicular.area","1-9-23-15_06","DBA.2J",0,6,5,"AB1.42",0,0,0,"Thalamus"
"11169","Subparafascicular.area","1-11-2014_01","DBA.2J",0,6,5,"GFAP",0.004950066,0.1949023,-0.1899522,"Thalamus"
"11170","Subparafascicular.area","1-03-14-16_03","BXD51",0,14,5,"AB1.42",0.1362835,2.122836,-1.986552,"Thalamus"
"11171","Subparafascicular.area","1-11-23-15_03","BXD65",0,6,5,"GFAP",0,0,0,"Thalamus"
"11172","Subparafascicular.area","1-11-23-15_17","DBA.2J",0,14,5,"GFAP",0,0,0,"Thalamus"
"11173","Subparafascicular.area","1-12-02-15_14","BXD62",0,14,5,"GFAP",0,0,0,"Thalamus"
"11174","Subparafascicular.area","1-12-07-15_08","BXD61",0,14,5,"GFAP",0,0,0,"Thalamus"
"11175","Subparafascicular.area","1-12-09-15_12","BXD44",0,14,5,"GFAP",5.743882,3.89118,1.852702,"Thalamus"
"11176","Subparafascicular.area","1-12-14-15_04","BXD66",0,14,5,"GFAP",0,0,0,"Thalamus"
"11177","Subparafascicular.area","1-12-14-15_19","BXD32",0,14,5,"GFAP",0.2446626,0.05534034,0.1893222,"Thalamus"
"11178","Subparafascicular.area","1-12-18-15_08","BXD32",1,14,5,"GFAP",0,0,0,"Thalamus"
"11179","Subparafascicular.area","1-5-12-15_02","BXD100",0,6,5,"GFAP",0,0,0,"Thalamus"
"11180","Subparafascicular.area","1-11-15-15_13","DBA.2J",0,14,5,"NeuN",0,0,0,"Thalamus"
"11181","Subparafascicular.area","1-11-16-15_09","BXD100",0,14,5,"NeuN",0.02540866,0,0.02540866,"Thalamus"
"11182","Subparafascicular.area","1-11-2014_01","DBA.2J",0,6,5,"NeuN",0,0,0,"Thalamus"
"11183","Subparafascicular.area","1-5-12-15_41","BXD69",0,6,5,"GFAP",0,0,0,"Thalamus"
"11184","Subparafascicular.area","1-5-22-15_10","BXD62",0,6,5,"GFAP",0.01911891,0.08674509,-0.06762618,"Thalamus"
"11185","Subparafascicular.area","1-6-4-15_04","BXD32",0,6,5,"GFAP",0,0,0,"Thalamus"
"11186","Subparafascicular.area","1-9-02-15_04","BXD51",0,6,5,"GFAP",0,0,0,"Thalamus"
"11187","Subparafascicular.area","1-9-23-15_06","DBA.2J",0,6,5,"GFAP",0,0,0,"Thalamus"
"11188","Subparafascicular.area","1-12-14-15_04","BXD66",0,14,5,"NeuN",11.02753,9.430816,1.596718,"Thalamus"
"11189","Subparafascicular.area","1-12-14-15_19","BXD32",0,14,5,"NeuN",0,0,0,"Thalamus"
"11190","Subparafascicular.area","1-03-14-16_03","BXD51",0,14,5,"GFAP",0.6578947,0.1749399,0.4829549,"Thalamus"
"11191","Subparafascicular.area","1-03-28-16_10","BXD65",0,14,5,"GFAP",0.8527177,0.1463193,0.7063983,"Thalamus"
"11192","Subparafascicular.area","1-03-28-16_18","BXD65",0,14,5,"GFAP",0,0,0,"Thalamus"
"11193","Subparafascicular.area","1-04-26-15_06","BXD61",0,6,5,"GFAP",3.9138,3.486415,0.4273854,"Thalamus"
"11194","Subparafascicular.area","1-04-26-15_17","BXD66",0,6,0,"GFAP",0,0,0,"Thalamus"
"11195","Subparafascicular.area","1-5-12-15_41","BXD69",0,6,5,"NeuN",6.610876,6.903036,-0.2921593,"Thalamus"
"11196","Subparafascicular.area","1-5-22-15_10","BXD62",0,6,5,"NeuN",0,0,0,"Thalamus"
"11197","Subparafascicular.area","1-6-4-15_04","BXD32",0,6,5,"NeuN",0,0,0,"Thalamus"
"11198","Subparafascicular.area","1-9-02-15_04","BXD51",0,6,5,"NeuN",0,0,0,"Thalamus"
"11199","Subparafascicular.area","1-9-23-15_06","DBA.2J",0,6,5,"NeuN",0,15.21443,-15.21443,"Thalamus"
"11200","Subparafascicular.area","1-1-18-16_16","BXD87",0,14,5,"GFAP",0,0,0,"Thalamus"
"11201","Subparafascicular.area","1-1-20-16_17","BXD75",0,14,5,"GFAP",0,0,0,"Thalamus"
"11202","Subparafascicular.area","1-03-14-16_03","BXD51",0,14,5,"NeuN",0,0,0,"Thalamus"
"11203","Subparafascicular.area","1-03-28-16_10","BXD65",0,14,5,"NeuN",0,6.752731,-6.752731,"Thalamus"
"11204","Subparafascicular.area","1-03-28-16_18","BXD65",0,14,5,"NeuN",1.597427,0,1.597427,"Thalamus"
"11205","Subparafascicular.area","1-04-26-15_06","BXD61",0,6,5,"NeuN",12.78672,15.12994,-2.343218,"Thalamus"
"11206","Subparafascicular.area","1-04-26-15_17","BXD66",0,6,0,"NeuN",10.1058,11.97371,-1.867916,"Thalamus"
"11207","Subparafascicular.area","1-06-24-15_06","BXD44",0,6,5,"NeuN",0,0,0,"Thalamus"
"11208","Subparafascicular.area","1-11-16-15_09","BXD100",0,14,5,"GFAP",0,0,0,"Thalamus"
"11209","Subparafascicular.area","1-06-24-15_13","BXD75",0,6,5,"NeuN",0,0,0,"Thalamus"
"11210","Subparafascicular.area","1-11-2015_02","DBA.2J",0,6,5,"GFAP",0,0,0,"Thalamus"
"11211","Subparafascicular.area","1-1-11-16_12","BXD68",0,14,5,"NeuN",9.694923,9.249365,0.4455578,"Thalamus"
"11212","Subparafascicular.area","1-1-18-16_16","BXD87",0,14,5,"NeuN",0,0,0,"Thalamus"
"11213","Subparafascicular.area","1-1-20-16_17","BXD75",0,14,5,"NeuN",0,0,0,"Thalamus"
"11214","Subparafascicular.area","1-10-14-15_07","DBA.2J",0,14,5,"NeuN",8.840918,3.047194,5.793723,"Thalamus"
"11215","Subparafascicular.area","1-10-14-15_14","C57BL.6J",0,14,5,"NeuN",8.36266,6.611159,1.751502,"Thalamus"
"11216","Subparafascicular.area","1-11-09-15_16","BXD77",0,14,5,"NeuN",0,0,0,"Thalamus"
"11217","Subparafascicular.area","1-11-09-15_18","BXD69",0,14,5,"NeuN",0,0,0,"Thalamus"
"11218","Subparafascicular.area","1-11-09-15_20","C57BL.6J",0,6,5,"NeuN",11.41331,7.32823,4.085077,"Thalamus"
"11219","Subparafascicular.area","1-11-15-15_05","BXD60",0,14,5,"NeuN",8.924584,0.8976955,8.026888,"Thalamus"
"11220","Subparafascicular.area","1-03-14-16_03","BXD51",0,14,5,"Iba1",7.62645,10.59382,-2.967373,"Thalamus"
"11221","Subparafascicular.area","1-03-28-16_10","BXD65",0,14,5,"Iba1",0.2630452,1.135277,-0.872232,"Thalamus"
"11222","Subparafascicular.area","1-03-28-16_18","BXD65",0,14,5,"Iba1",0,0,0,"Thalamus"
"11223","Subparafascicular.area","1-11-2015_02","DBA.2J",0,6,5,"NeuN",0,0,0,"Thalamus"
"11224","Subparafascicular.area","1-11-23-15_03","BXD65",0,6,5,"NeuN",13.91449,12.87714,1.037346,"Thalamus"
"11225","Subparafascicular.area","1-11-23-15_17","DBA.2J",0,14,5,"NeuN",0,0,0,"Thalamus"
"11226","Subparafascicular.area","1-12-02-15_14","BXD62",0,14,5,"NeuN",1.331577,4.197152,-2.865575,"Thalamus"
"11227","Subparafascicular.area","1-12-07-15_08","BXD61",0,14,5,"NeuN",0,0,0,"Thalamus"
"11228","Subparafascicular.area","1-12-09-15_12","BXD44",0,14,5,"NeuN",13.06234,17.65698,-4.594646,"Thalamus"
"11229","Subparafascicular.area","1-1-11-16_12","BXD68",0,14,5,"Iba1",0,0,0,"Thalamus"
"11230","Subparafascicular.area","1-1-18-16_16","BXD87",0,14,5,"Iba1",0,0,0,"Thalamus"
"11231","Subparafascicular.area","1-1-20-16_17","BXD75",0,14,5,"Iba1",0,0,0,"Thalamus"
"11232","Subparafascicular.area","1-10-14-15_07","DBA.2J",0,14,5,"Iba1",0,0,0,"Thalamus"
"11233","Subparafascicular.area","1-10-14-15_14","C57BL.6J",0,14,5,"Iba1",0,0,0,"Thalamus"
"11234","Subparafascicular.area","1-11-09-15_16","BXD77",0,14,5,"Iba1",1.412107,2.666383,-1.254276,"Thalamus"
"11235","Subparafascicular.area","1-06-24-15_06","BXD44",0,6,5,"GFAP",0.7615791,0.4365395,0.3250396,"Thalamus"
"11236","Subparafascicular.area","1-06-24-15_08","BXD87",0,6,5,"GFAP",0,0,0,"Thalamus"
"11237","Subparafascicular.area","1-06-24-15_13","BXD75",0,6,5,"GFAP",0,0,0,"Thalamus"
"11238","Subparafascicular.area","1-09-23-15_04","BXD68",0,6,0,"GFAP",0,0,0,"Thalamus"
"11239","Subparafascicular.area","1-1-11-16_12","BXD68",0,14,5,"GFAP",0,0,0,"Thalamus"
"11240","Subparafascicular.area","1-11-2014_01","DBA.2J",0,6,5,"Iba1",1.422596,1.883581,-0.460985,"Thalamus"
"11241","Subparafascicular.area","1-11-2015_02","DBA.2J",0,6,5,"Iba1",0,0,0,"Thalamus"
"11242","Subparafascicular.area","1-11-23-15_03","BXD65",0,6,5,"Iba1",0,0,0,"Thalamus"
"11243","Subparafascicular.area","1-11-23-15_17","DBA.2J",0,14,5,"Iba1",0,0,0,"Thalamus"
"11244","Subparafascicular.area","1-12-02-15_14","BXD62",0,14,5,"Iba1",0,0,0,"Thalamus"
"11245","Subparafascicular.area","1-12-07-15_08","BXD61",0,14,5,"Iba1",0,0,0,"Thalamus"
"11246","Subparafascicular.area","1-12-09-15_12","BXD44",0,14,5,"Iba1",4.83055,6.650711,-1.820161,"Thalamus"
"11247","Subparafascicular.area","1-12-14-15_04","BXD66",0,14,5,"Iba1",0,0,0,"Thalamus"
"11248","Subparafascicular.area","1-06-24-15_08","BXD87",0,6,5,"NeuN",8.306419,9.055166,-0.7487468,"Thalamus"
"11249","Subparafascicular.area","1-12-18-15_08","BXD32",1,14,5,"Iba1",0,0,0,"Thalamus"
"11250","Subparafascicular.area","1-09-23-15_04","BXD68",0,6,0,"NeuN",7.123363,12.43777,-5.314402,"Thalamus"
"11251","Subparafascicular.area","1-5-12-15_05","BXD77",0,6,5,"Iba1",2.360975,2.918915,-0.5579394,"Thalamus"
"11252","Subparafascicular.area","1-5-12-15_27","BXD60",0,6,5,"Iba1",0,0,0,"Thalamus"
"11253","Subparafascicular.area","1-5-12-15_36","BXD32",1,6,5,"Iba1",2.317151,1.416169,0.9009816,"Thalamus"
"11254","Subparafascicular.area","1-5-12-15_41","BXD69",0,6,5,"Iba1",0,0,0,"Thalamus"
"11255","Subparafascicular.area","1-5-22-15_10","BXD62",0,6,5,"Iba1",2.771182,2.376693,0.3944891,"Thalamus"
"11256","Subparafascicular.area","1-6-4-15_04","BXD32",0,6,5,"Iba1",0,0,0,"Thalamus"
"11257","Subparafascicular.area","1-9-02-15_04","BXD51",0,6,5,"Iba1",0,0,0,"Thalamus"
"11258","Subparafascicular.area","1-9-23-15_06","DBA.2J",0,6,5,"Iba1",0,0,0,"Thalamus"
"11259","Subparafascicular.area","1-09-23-15_04","BXD68",0,6,0,"Thionine",0,0,0,"Thalamus"
"11260","Subparafascicular.area","1-1-11-16_12","BXD68",0,14,5,"Thionine",23.55542,25.75207,-2.196652,"Thalamus"
"11261","Subparafascicular.area","1-1-18-16_16","BXD87",0,14,5,"Thionine",31.90993,25.03036,6.879571,"Thalamus"
"11262","Subparafascicular.area","1-1-20-16_17","BXD75",0,14,5,"Thionine",0,0,0,"Thalamus"
"11263","Subparafascicular.area","1-04-26-15_06","BXD61",0,6,5,"Iba1",0,0,0,"Thalamus"
"11264","Subparafascicular.area","1-04-26-15_17","BXD66",0,6,0,"Iba1",0,0,0,"Thalamus"
"11265","Subparafascicular.area","1-06-24-15_06","BXD44",0,6,5,"Iba1",3.507105,2.824039,0.683066,"Thalamus"
"11266","Subparafascicular.area","1-06-24-15_08","BXD87",0,6,5,"Iba1",0,0,0,"Thalamus"
"11267","Subparafascicular.area","1-06-24-15_13","BXD75",0,6,5,"Iba1",0,0,0,"Thalamus"
"11268","Subparafascicular.area","1-09-23-15_04","BXD68",0,6,0,"Iba1",0,0,0,"Thalamus"
"11269","Subparafascicular.area","1-11-15-15_13","DBA.2J",0,14,5,"Thionine",15.54451,0.03032325,15.51419,"Thalamus"
"11270","Subparafascicular.area","1-11-16-15_09","BXD100",0,14,5,"Thionine",2.847193,2.890264,-0.04307162,"Thalamus"
"11271","Subparafascicular.area","1-11-2014_01","DBA.2J",0,6,5,"Thionine",0,0,0,"Thalamus"
"11272","Subparafascicular.area","1-11-2015_02","DBA.2J",0,6,5,"Thionine",25.55939,24.57543,0.983966,"Thalamus"
"11273","Subparafascicular.area","1-11-23-15_03","BXD65",0,6,5,"Thionine",14.84221,16.54438,-1.702173,"Thalamus"
"11274","Subparafascicular.area","1-11-23-15_17","DBA.2J",0,14,5,"Thionine",2.76422,5.674551,-2.910331,"Thalamus"
"11275","Subparafascicular.area","1-11-09-15_18","BXD69",0,14,5,"Iba1",0,0,0,"Thalamus"
"11276","Subparafascicular.area","1-11-09-15_20","C57BL.6J",0,6,5,"Iba1",0,0,0,"Thalamus"
"11277","Subparafascicular.area","1-11-15-15_05","BXD60",0,14,5,"Iba1",4.368648,8.483843,-4.115195,"Thalamus"
"11278","Subparafascicular.area","1-11-15-15_13","DBA.2J",0,14,5,"Iba1",0,0,0,"Thalamus"
"11279","Subparafascicular.area","1-11-16-15_09","BXD100",0,14,5,"Iba1",0,0,0,"Thalamus"
"11280","Subparafascicular.area","1-12-18-15_08","BXD32",1,14,5,"Thionine",21.6706,27.5252,-5.854598,"Thalamus"
"11281","Subparafascicular.area","1-5-12-15_02","BXD100",0,6,5,"Thionine",0,0,0,"Thalamus"
"11282","Subparafascicular.area","1-5-12-15_05","BXD77",0,6,5,"Thionine",0,0,0,"Thalamus"
"11283","Subparafascicular.area","1-5-12-15_27","BXD60",0,6,5,"Thionine",0,0,0,"Thalamus"
"11284","Subparafascicular.area","1-5-12-15_36","BXD32",1,6,5,"Thionine",0,0,0,"Thalamus"
"11285","Subparafascicular.area","1-5-12-15_41","BXD69",0,6,5,"Thionine",14.03878,10.92817,3.110611,"Thalamus"
"11286","Subparafascicular.area","1-5-22-15_10","BXD62",0,6,5,"Thionine",0,0,0,"Thalamus"
"11287","Subparafascicular.area","1-6-4-15_04","BXD32",0,6,5,"Thionine",0,0,0,"Thalamus"
"11288","Subparafascicular.area","1-12-14-15_19","BXD32",0,14,5,"Iba1",0.1840345,0.002361944,0.1816725,"Thalamus"
"11289","Subparafascicular.area","1-9-23-15_06","DBA.2J",0,6,5,"Thionine",0,0,0,"Thalamus"
"11290","Subparafascicular.area","1-5-12-15_02","BXD100",0,6,5,"Iba1",0,0,0,"Thalamus"
"11291","Subparafascicular.area","1-03-14-16_03","BXD51",0,14,5,"Thionine",0,0,0,"Thalamus"
"11292","Subparafascicular.area","1-03-28-16_10","BXD65",0,14,5,"Thionine",0.1501502,0.09193993,0.05821022,"Thalamus"
"11293","Subparafascicular.area","1-03-28-16_18","BXD65",0,14,5,"Thionine",0,0,0,"Thalamus"
"11294","Subparafascicular.area","1-04-26-15_06","BXD61",0,6,5,"Thionine",0,0,0,"Thalamus"
"11295","Subparafascicular.area","1-04-26-15_17","BXD66",0,6,0,"Thionine",12.89062,29.67183,-16.78121,"Thalamus"
"11296","Subparafascicular.area","1-06-24-15_06","BXD44",0,6,5,"Thionine",0,0,0,"Thalamus"
"11297","Subparafascicular.area","1-06-24-15_08","BXD87",0,6,5,"Thionine",23.05855,22.07921,0.979343,"Thalamus"
"11298","Subparafascicular.area","1-06-24-15_13","BXD75",0,6,5,"Thionine",0,0,0,"Thalamus"
"11299","Subparafascicular.area","1-10-14-15_07","DBA.2J",0,14,5,"Thionine",0,0,0,"Thalamus"
"11300","Subparafascicular.area","1-10-14-15_14","C57BL.6J",0,14,5,"Thionine",0,0,0,"Thalamus"
"11301","Subparafascicular.area","1-11-09-15_16","BXD77",0,14,5,"Thionine",0,0,0,"Thalamus"
"11302","Subparafascicular.area","1-12-02-15_14","BXD62",0,14,5,"Thionine",0,0,0,"Thalamus"
"11303","Subparafascicular.area","1-11-09-15_20","C57BL.6J",0,6,5,"Thionine",0,0,0,"Thalamus"
"11304","Subparafascicular.area","1-11-15-15_05","BXD60",0,14,5,"Thionine",0,0,0,"Thalamus"
"11305","Subparafascicular.area","1-12-09-15_12","BXD44",0,14,5,"Thionine",0,0,0,"Thalamus"
"11306","Subparafascicular.area","1-11-09-15_18","BXD69",0,14,5,"Thionine",8.898305,24.47034,-15.57203,"Thalamus"
"11307","Subparafascicular.area","1-9-02-15_04","BXD51",0,6,5,"Thionine",11.11436,12.23391,-1.119553,"Thalamus"
"11308","Subparafascicular.area","1-12-07-15_08","BXD61",0,14,5,"Thionine",18.50846,18.60015,-0.0916946,"Thalamus"
"11309","Subparafascicular.area","1-12-14-15_04","BXD66",0,14,5,"Thionine",20.64376,20.97021,-0.3264525,"Thalamus"
"11310","Subparafascicular.area","1-12-14-15_19","BXD32",0,14,5,"Thionine",0,0,0,"Thalamus"
"11311","Subparafascicular.nucleus","1-1-20-16_17","BXD75",0,14,5,"AB1.42",4.201453,4.186609,0.01484424,"Thalamus"
"11312","Subparafascicular.nucleus","1-1-18-16_16","BXD87",0,14,5,"AB1.42",1.741664,2.139915,-0.3982506,"Thalamus"
"11313","Subparafascicular.nucleus","1-03-14-16_03","BXD51",0,14,5,"GFAP",10.98271,17.01514,-6.03243,"Thalamus"
"11314","Subparafascicular.nucleus","1-03-28-16_10","BXD65",0,14,5,"GFAP",12.07904,8.637793,3.441246,"Thalamus"
"11315","Subparafascicular.nucleus","1-1-11-16_12","BXD68",0,14,5,"AB1.42",2.375148,2.791427,-0.4162793,"Thalamus"
"11316","Subparafascicular.nucleus","1-04-26-15_06","BXD61",0,6,5,"GFAP",8.541261,7.797194,0.7440676,"Thalamus"
"11317","Subparafascicular.nucleus","1-04-26-15_17","BXD66",0,6,0,"GFAP",0.3849992,0.5396694,-0.1546702,"Thalamus"
"11318","Subparafascicular.nucleus","1-06-24-15_06","BXD44",0,6,5,"GFAP",3.472523,4.327932,-0.8554089,"Thalamus"
"11319","Subparafascicular.nucleus","1-03-28-16_18","BXD65",0,14,5,"GFAP",22.92556,23.01214,-0.08658152,"Thalamus"
"11320","Subparafascicular.nucleus","1-10-14-15_07","DBA.2J",0,14,5,"GFAP",32.83248,17.03054,15.80194,"Thalamus"
"11321","Subparafascicular.nucleus","1-10-14-15_14","C57BL.6J",0,14,5,"GFAP",16.24312,18.78067,-2.537545,"Thalamus"
"11322","Subparafascicular.nucleus","1-11-09-15_16","BXD77",0,14,5,"GFAP",18.69818,23.72384,-5.025658,"Thalamus"
"11323","Subparafascicular.nucleus","1-11-09-15_18","BXD69",0,14,5,"GFAP",30.16329,27.90089,2.262401,"Thalamus"
"11324","Subparafascicular.nucleus","1-11-09-15_20","C57BL.6J",0,6,5,"GFAP",34.10962,34.30501,-0.1953905,"Thalamus"
"11325","Subparafascicular.nucleus","1-11-15-15_05","BXD60",0,14,5,"GFAP",16.92707,15.57839,1.348683,"Thalamus"
"11326","Subparafascicular.nucleus","1-11-15-15_13","DBA.2J",0,14,5,"GFAP",12.41948,23.69189,-11.2724,"Thalamus"
"11327","Subparafascicular.nucleus","1-11-16-15_09","BXD100",0,14,5,"GFAP",17.69746,20.44056,-2.743102,"Thalamus"
"11328","Subparafascicular.nucleus","1-10-14-15_07","DBA.2J",0,14,5,"AB1.42",4.205034,3.187863,1.017171,"Thalamus"
"11329","Subparafascicular.nucleus","1-03-14-16_03","BXD51",0,14,5,"AB1.42",2.279544,1.764644,0.5148996,"Thalamus"
"11330","Subparafascicular.nucleus","1-11-23-15_03","BXD65",0,6,5,"GFAP",8.38069,10.11169,-1.730998,"Thalamus"
"11331","Subparafascicular.nucleus","1-03-28-16_10","BXD65",0,14,5,"AB1.42",0.3944161,0.1673999,0.2270163,"Thalamus"
"11332","Subparafascicular.nucleus","1-03-28-16_18","BXD65",0,14,5,"AB1.42",0.2087434,0.07323232,0.135511,"Thalamus"
"11333","Subparafascicular.nucleus","1-04-26-15_06","BXD61",0,6,5,"AB1.42",0.2298331,0.1817469,0.04808618,"Thalamus"
"11334","Subparafascicular.nucleus","1-04-26-15_17","BXD66",0,6,0,"AB1.42",0,0,0,"Thalamus"
"11335","Subparafascicular.nucleus","1-06-24-15_06","BXD44",0,6,5,"AB1.42",0,0,0,"Thalamus"
"11336","Subparafascicular.nucleus","1-06-24-15_08","BXD87",0,6,5,"AB1.42",0.4947885,0.620149,-0.1253605,"Thalamus"
"11337","Subparafascicular.nucleus","1-06-24-15_13","BXD75",0,6,5,"AB1.42",0.139758,0.8239459,-0.684188,"Thalamus"
"11338","Subparafascicular.nucleus","1-09-23-15_04","BXD68",0,6,0,"AB1.42",0,0,0,"Thalamus"
"11339","Subparafascicular.nucleus","1-11-15-15_13","DBA.2J",0,14,5,"NeuN",12.33949,5.716612,6.622881,"Thalamus"
"11340","Subparafascicular.nucleus","1-11-16-15_09","BXD100",0,14,5,"NeuN",17.13449,13.30527,3.829218,"Thalamus"
"11341","Subparafascicular.nucleus","1-11-2014_01","DBA.2J",0,6,5,"NeuN",12.30772,12.93194,-0.6242149,"Thalamus"
"11342","Subparafascicular.nucleus","1-11-2015_02","DBA.2J",0,6,5,"NeuN",11.54812,9.964034,1.584088,"Thalamus"
"11343","Subparafascicular.nucleus","1-11-23-15_03","BXD65",0,6,5,"NeuN",18.64527,14.43037,4.214902,"Thalamus"
"11344","Subparafascicular.nucleus","1-10-14-15_14","C57BL.6J",0,14,5,"AB1.42",1.344168,1.483338,-0.1391694,"Thalamus"
"11345","Subparafascicular.nucleus","1-11-09-15_16","BXD77",0,14,5,"AB1.42",1.183683,2.548119,-1.364436,"Thalamus"
"11346","Subparafascicular.nucleus","1-11-09-15_18","BXD69",0,14,5,"AB1.42",2.663605,3.632905,-0.9693003,"Thalamus"
"11347","Subparafascicular.nucleus","1-11-09-15_20","C57BL.6J",0,6,5,"AB1.42",0.9791767,0.6042669,0.3749098,"Thalamus"
"11348","Subparafascicular.nucleus","1-11-15-15_05","BXD60",0,14,5,"AB1.42",1.777413,1.028582,0.7488313,"Thalamus"
"11349","Subparafascicular.nucleus","1-11-15-15_13","DBA.2J",0,14,5,"AB1.42",2.160554,2.080634,0.07992054,"Thalamus"
"11350","Subparafascicular.nucleus","1-11-16-15_09","BXD100",0,14,5,"AB1.42",2.282343,2.516198,-0.2338555,"Thalamus"
"11351","Subparafascicular.nucleus","1-11-2014_01","DBA.2J",0,6,5,"AB1.42",0.06083437,0,0.06083437,"Thalamus"
"11352","Subparafascicular.nucleus","1-11-2015_02","DBA.2J",0,6,5,"AB1.42",0.5601064,0,0.5601064,"Thalamus"
"11353","Subparafascicular.nucleus","1-11-23-15_03","BXD65",0,6,5,"AB1.42",3.304536,3.753193,-0.4486575,"Thalamus"
"11354","Subparafascicular.nucleus","1-11-23-15_17","DBA.2J",0,14,5,"AB1.42",0.8084128,2.860765,-2.052352,"Thalamus"
"11355","Subparafascicular.nucleus","1-06-24-15_08","BXD87",0,6,5,"GFAP",9.328294,7.867975,1.460319,"Thalamus"
"11356","Subparafascicular.nucleus","1-06-24-15_13","BXD75",0,6,5,"GFAP",20.51083,18.31092,2.199908,"Thalamus"
"11357","Subparafascicular.nucleus","1-09-23-15_04","BXD68",0,6,0,"GFAP",0.2518325,1.099373,-0.8475404,"Thalamus"
"11358","Subparafascicular.nucleus","1-1-11-16_12","BXD68",0,14,5,"GFAP",9.693767,10.37987,-0.6861041,"Thalamus"
"11359","Subparafascicular.nucleus","1-1-18-16_16","BXD87",0,14,5,"GFAP",39.03282,37.70316,1.329653,"Thalamus"
"11360","Subparafascicular.nucleus","1-1-20-16_17","BXD75",0,14,5,"GFAP",27.46494,29.23056,-1.765618,"Thalamus"
"11361","Subparafascicular.nucleus","1-03-14-16_03","BXD51",0,14,5,"NeuN",14.81366,12.66543,2.148234,"Thalamus"
"11362","Subparafascicular.nucleus","1-03-28-16_10","BXD65",0,14,5,"NeuN",11.60324,10.3813,1.221943,"Thalamus"
"11363","Subparafascicular.nucleus","1-03-28-16_18","BXD65",0,14,5,"NeuN",14.57187,13.64373,0.9281392,"Thalamus"
"11364","Subparafascicular.nucleus","1-04-26-15_06","BXD61",0,6,5,"NeuN",19.69744,17.83521,1.862225,"Thalamus"
"11365","Subparafascicular.nucleus","1-04-26-15_17","BXD66",0,6,0,"NeuN",15.95421,15.09997,0.854237,"Thalamus"
"11366","Subparafascicular.nucleus","1-06-24-15_06","BXD44",0,6,5,"NeuN",14.34295,14.76386,-0.4209104,"Thalamus"
"11367","Subparafascicular.nucleus","1-06-24-15_08","BXD87",0,6,5,"NeuN",15.45474,12.1857,3.269033,"Thalamus"
"11368","Subparafascicular.nucleus","1-11-2014_01","DBA.2J",0,6,5,"GFAP",0.6001274,3.406106,-2.805978,"Thalamus"
"11369","Subparafascicular.nucleus","1-11-2015_02","DBA.2J",0,6,5,"GFAP",5.361215,7.069254,-1.708039,"Thalamus"
"11370","Subparafascicular.nucleus","1-1-11-16_12","BXD68",0,14,5,"NeuN",17.96382,15.4888,2.475022,"Thalamus"
"11371","Subparafascicular.nucleus","1-1-18-16_16","BXD87",0,14,5,"NeuN",17.01495,15.77568,1.239273,"Thalamus"
"11372","Subparafascicular.nucleus","1-1-20-16_17","BXD75",0,14,5,"NeuN",14.02195,11.86194,2.160011,"Thalamus"
